pixel,latitude,longitude,velocity_detrended,cluster,hdbscan_cluster
203974,43.66066891375576,3.4467563242629597,-2.1838441604861045,-1,-1
203975,43.67055103063191,3.44563719173398,-2.7838441604861046,-1,-1
203976,43.67144940013817,3.4455354272943373,-2.2838441604861046,-1,-1
203978,43.67324613677371,3.445331885852294,-0.9838441604861048,-1,61
203980,43.67504287024032,3.4451283276583156,-0.2838441604861046,-1,-1
203982,43.676839600538344,3.444924752710489,-0.08384416048610466,-1,-1
203984,43.67863632766821,3.444721161006902,-0.6838441604861047,-1,-1
203985,43.67953469004518,3.4446193588711007,-0.2838441604861046,-1,112
203987,43.68402649005243,3.444110285342455,-1.1838441604861045,-1,-1
203988,43.6849248476787,3.444008458065124,-0.3838441604861047,-1,-1
203991,43.68761991580796,3.4437029510856205,-0.2838441604861046,-1,-1
203992,43.68851827026801,3.4436011070424852,-0.18384416048610475,3,-1
203994,43.6903149768139,3.443397406379827,-0.6838441604861047,-1,-1
203995,43.69301003069784,3.443091823941285,-2.083844160486105,-1,-1
203996,43.696603424799946,3.4426843219833376,-1.3838441604861047,-1,-1
203997,43.698400117104796,3.4424805458401004,-0.8838441604861047,-1,-1
203998,43.69929846207083,3.442378651476579,-0.4838441604861048,-1,-1
203999,43.70019680624602,3.4422767529181346,-1.6838441604861045,-1,101
204000,43.701095149630376,3.442174850164529,-0.9838441604861048,-1,-1
204001,43.70199349222397,3.4420729432155244,-2.083844160486105,-1,-1
204002,43.70289183402684,3.4419710320708767,-0.5838441604861047,-1,104
204003,43.70379017503904,3.441869116730351,-0.6838441604861047,-1,104
204004,43.70468851526063,3.4417671971937045,-0.7838441604861046,-1,104
204005,43.70738353118209,3.44146141340465,-1.0838441604861049,-1,-1
204006,43.70918020451083,3.4412575365602893,-1.6838441604861045,-1,-1
204007,43.71007853998965,3.4411555918418935,-0.3838441604861047,-1,-1
204009,43.71187520857649,3.4409516898114685,-2.2838441604861046,-1,-1
204012,43.73702823708178,3.438095297235997,-1.5838441604861049,-1,-1
204013,43.74421470301187,3.437278579782432,-3.283844160486105,-1,-1
204478,43.63649109255785,3.4507337585978908,-0.2838441604861046,-1,-1
204494,43.660747642637524,3.447989452629484,-1.4838441604861048,-1,-1
204495,43.66254440112106,3.447786049431142,-0.6838441604861047,-1,24
204496,43.67062977506157,3.4468705278855474,-4.383844160486104,-1,-1
204497,43.672426516109404,3.446667032607798,-2.7838441604861046,-1,-1
204498,43.67422325398834,3.4464635205821263,-1.5838441604861049,-1,-1
204503,43.67871508482427,3.4459546672332597,-1.0838441604861049,-1,-1
204504,43.6796134486156,3.4458528839984846,-0.3838441604861047,-1,112
204507,43.685003614736445,3.4452420966147312,-0.6838441604861047,-1,-1
204510,43.687698687110185,3.4449366463566777,-0.4838441604861048,-1,-1
204511,43.68859704298519,3.444834821222223,-0.4838441604861048,-1,-1
204515,43.69219045857203,3.4444274787691826,-3.283844160486105,-1,-1
204516,43.69308881049067,3.444325632675918,-0.08384416048610466,3,-1
204517,43.693987161618175,3.4442237823901776,-1.7838441604861046,-1,-1
204520,43.70207228617258,3.443306941117405,-2.583844160486105,-1,-1
204522,43.70386897181954,3.4431031524748774,-0.4838441604861048,-1,-1
204523,43.70476731345715,3.4430012518607036,-0.18384416048610475,-1,-1
204524,43.70566565430425,3.4428993470509384,-2.083844160486105,-1,-1
204526,43.70746233362708,3.4426955248436695,-0.08384416048610466,-1,-1
204993,43.659029592261525,3.4494259326831203,-3.1838441604861045,-1,-1
204994,43.65992797489819,3.4493242604279057,-1.4838441604861048,-1,-1
204995,43.67250524858607,3.447900409544678,-3.4838441604861043,-1,-1
204996,43.67340361933529,3.4477986745213096,-2.083844160486105,-1,41
204997,43.674301989292395,3.447696935311489,-3.783844160486105,-1,-1
204998,43.67520035845743,3.4475951919149748,-0.9838441604861048,-1,61
204999,43.67609872683046,3.447493444331528,-0.08384416048610466,-1,-1
205000,43.6769970944115,3.447391692560912,-1.8838441604861047,-1,-1
205001,43.677895461200606,3.4472899366028877,-0.18384416048610475,-1,110
205006,43.68238728326896,3.4467810939932546,-0.08384416048610466,-1,-1
205008,43.684184006554474,3.4465775276291692,-0.08384416048610466,-1,-1
205009,43.68777744362733,3.446170344627226,-0.18384416048610475,3,-1
205011,43.689574157415414,3.4459667279855424,-0.4838441604861048,-1,-1
205015,43.69316757549682,3.4455594444111797,-1.0838441604861049,-1,-1
205019,43.69765933029983,3.4450502456278755,-1.0838441604861049,-1,-1
205021,43.70035437369122,3.4447446760448823,-2.3838441604861047,-1,-1
205022,43.7012527199069,3.4446428111302803,-2.1838441604861045,-1,-1
205023,43.70215106533194,3.444540942021812,-0.8838441604861047,-1,104
205024,43.703049409966376,3.4444390687192334,-0.6838441604861047,-1,104
205025,43.70394775381025,3.4443371912223086,-0.2838441604861046,-1,-1
205026,43.70484609686364,3.444235309530798,-0.7838441604861046,-1,104
205027,43.70574443912656,3.4441334236444594,-1.2838441604861046,-1,-1
205028,43.706642780599076,3.444031533563057,-0.5838441604861047,-1,-1
205029,43.707541121281224,3.4439296392863503,-2.1838441604861045,-1,-1
205032,43.71293114877925,3.4433181855112776,-0.2838441604861046,-1,-1
205468,43.62856275905633,3.454112757216248,-0.6838441604861047,-1,-1
205470,43.63844523671982,3.452995903078055,-1.4838441604861048,-1,1
205475,43.64742922396104,3.451980142621781,-1.6838441604861045,-1,-1
205480,43.670787219580404,3.4493372091758125,-0.9838441604861048,-1,-1
205481,43.67258396628202,3.449133789477283,-1.2838441604861046,-1,-1
205482,43.67348233844464,3.449032073349962,-1.9838441604861048,-1,41
205483,43.67438070981522,3.4489303530369533,-3.3838441604861047,-1,-1
205484,43.675279080393786,3.4488286285380183,-1.1838441604861045,-1,61
205485,43.67617745018038,3.448726899852914,-2.3838441604861047,-1,-1
205486,43.67707581917506,3.448625166981405,-0.9838441604861048,-1,61
205487,43.67887255478889,3.4484216886782177,-2.9838441604861043,-1,-1
205488,43.67977092140813,3.4483199432460614,-0.4838441604861048,-1,112
205494,43.68516110449896,3.447709382710171,-2.083844160486105,-1,-1
205497,43.690551259098,3.4470986713776575,-0.2838441604861046,3,108
205499,43.69234797096794,3.4468950674141956,-0.18384416048610475,3,108
205501,43.69773808759381,3.446284154939159,-1.6838441604861045,-1,101
205502,43.69863643759681,3.446182321522213,-1.6838441604861045,-1,101
205504,43.70043313523066,3.4459786421109286,-0.5838441604861047,-1,-1
205506,43.70222982970198,3.4457749459281954,-0.8838441604861047,-1,104
205507,43.70312817575179,3.445673091546937,-0.3838441604861047,-1,103
205508,43.70402652101113,3.445571232972099,-1.3838441604861047,-1,-1
205509,43.70492486548002,3.445469370203439,-1.8838441604861047,-1,-1
205511,43.706721552046666,3.445265632083704,-0.5838441604861047,-1,-1
205512,43.707619894144514,3.4451637567321494,-1.3838441604861047,-1,-1
205513,43.70851823545211,3.445061877185815,-2.2838441604861046,-1,-1
205516,43.71300993013792,3.4445524165240937,-1.8838441604861047,-1,-1
205945,43.643914296314684,3.453619275588167,-0.18384416048610475,-1,-1
205946,43.64481269525938,3.4535177121486598,-0.3838441604861047,-1,-1
205947,43.64571109341056,3.453416144531863,-0.2838441604861046,-1,-1
205952,43.65020307226543,3.4529082437801493,-0.7838441604861046,-1,-1
205955,43.67356104277297,3.4502654751739845,-1.5838441604861049,-1,-1
205956,43.67535778754857,3.4500620681568055,-3.8838441604861047,-1,-1
205957,43.67895126759732,3.4496552038957247,-2.8838441604861047,-1,-1
205958,43.67984963563013,3.449553477365161,-0.4838441604861048,-1,112
205959,43.680748002871255,3.4494517466480024,-0.4838441604861048,-1,112
205962,43.68344309984516,3.4491465293745596,-0.4838441604861048,-1,-1
205965,43.686138189695754,3.448841274413156,-0.7838441604861046,-1,-1
205968,43.69152834803234,3.448230651400646,-0.7838441604861046,-1,-1
205971,43.69422341652085,3.4479252833366254,-0.08384416048610466,3,108
205973,43.69602012489192,3.4477216836755753,-0.18384416048610475,3,108
205974,43.69781683009973,3.447518067250929,-0.18384416048610475,-1,108
205978,43.70141023102719,3.447110784103186,-0.5838441604861047,-1,-1
205979,43.70230857928262,3.44700895283601,-1.8838441604861047,-1,-1
205980,43.70320692674758,3.4469071173762598,-0.9838441604861048,-1,-1
205987,43.70949533687287,3.4461941517458166,-0.8838441604861047,-1,-1
206437,43.63770411455808,3.455562752278765,-1.4838441604861048,-1,1
206448,43.65387529954856,3.453734837237394,-1.6838441604861045,-1,-1
206452,43.66375756387807,3.45261711159788,-0.08384416048610466,-1,-1
206453,43.6718429815509,3.4517022324782247,-2.083844160486105,-1,-1
206454,43.67363973232018,3.4514988799928266,-0.3838441604861047,-1,-1
206455,43.674538106516906,3.4513971974740087,-1.3838441604861047,-1,61
206456,43.675436479921736,3.4512955107707946,-1.6838441604861045,-1,-1
206457,43.67633485253473,3.451193819882945,-0.3838441604861047,-1,-1
206458,43.677233224355916,3.4510921248102187,-1.4838441604861048,-1,-1
206459,43.67813159538536,3.450990425552382,-0.8838441604861047,-1,-1
206460,43.67902996562312,3.450888722109191,-2.083844160486105,-1,-1
206461,43.679928335069214,3.4507870144804076,-0.08384416048610466,-1,-1
206462,43.68082670372371,3.450685302665795,-0.5838441604861047,-1,112
206463,43.68172507158666,3.450583586665115,-2.6838441604861045,-1,-1
206464,43.682623438658084,3.450481866478127,-0.4838441604861048,-1,112
206467,43.6853185351238,3.450176680796926,-0.08384416048610466,-1,-1
206470,43.688013624467644,3.449871457430351,-0.6838441604861047,-1,-1
206473,43.69160706584985,3.4494644343087377,-0.18384416048610475,3,108
206475,43.69340378179484,3.4492608976152663,-0.08384416048610466,3,108
206476,43.69430213858098,3.4491591229845278,-0.3838441604861047,3,-1
206477,43.69520049457627,3.4490573441641326,-0.08384416048610466,3,108
206478,43.696098849780746,3.448955561153844,-0.08384416048610466,-1,108
206479,43.696997204194496,3.4488537739534237,-0.18384416048610475,3,108
206480,43.697895557817546,3.4487519825626296,-1.4838441604861048,-1,101
206481,43.698793910649925,3.448650186981226,-1.4838441604861048,-1,101
206483,43.700590613942914,3.448446583245627,-0.3838441604861047,-1,-1
206484,43.70148896440363,3.4483447750909524,-0.7838441604861046,-1,-1
206485,43.70238731407385,3.448242962744708,-0.08384416048610466,-1,-1
206489,43.705980704851115,3.447835671439264,-0.08384416048610466,-1,-1
206490,43.706879050569746,3.4477338381315867,-0.3838441604861047,-1,-1
206931,43.634189095641986,3.4572013489743245,-0.6838441604861047,-1,-1
206941,43.65215715478872,3.4551709602512757,-0.08384416048610466,-1,-1
206942,43.65305554941624,3.4550693969654303,-0.6838441604861047,-1,23
206943,43.65395394325079,3.454967829501678,-0.3838441604861047,-1,23
206946,43.66293783799355,3.4539519250267863,-0.6838441604861047,-1,-1
206947,43.6638362231086,3.453850311590317,-0.7838441604861046,-1,-1
206948,43.67012489672941,3.4531389004601523,-0.9838441604861048,-1,-1
206949,43.67282003068498,3.4528339472439913,-1.7838441604861046,-1,-1
206950,43.673718407086255,3.4527322878059477,-0.7838441604861046,-1,-1
206951,43.67461678269565,3.4526306241845086,-0.3838441604861047,-1,110
206952,43.67551515751323,3.4525289563794423,-0.08384416048610466,-1,110
206954,43.67731190477308,3.4523256082174516,-0.18384416048610475,-1,110
206956,43.68000701972534,3.452020554591259,-1.3838441604861047,-1,-1
206957,43.68090538979294,3.451918861679384,-0.4838441604861048,-1,112
206958,43.681803759069034,3.4518171645822076,-0.7838441604861046,-1,-1
206959,43.68270212755369,3.4517154632994855,-0.9838441604861048,-1,-1
206960,43.68360049524694,3.451613757830985,-0.9838441604861048,-1,-1
206962,43.68629559357878,3.4513086163084057,-0.3838441604861047,-1,-1
206966,43.691685768881,3.4506982202148935,-0.08384416048610466,3,108
206968,43.693482487653824,3.450494721347575,-0.08384416048610466,3,108
206971,43.69617755988194,3.450189441631124,-0.5838441604861047,-1,-1
206972,43.69707591570986,3.450087673347226,-0.2838441604861046,-1,108
206973,43.697974270747146,3.449985900873723,-1.5838441604861049,-1,101
206974,43.69887262499385,3.449884124210373,-2.2838441604861046,-1,-1
206975,43.69977097844998,3.4497823433569406,-0.9838441604861048,-1,105
206977,43.70156768299081,3.4495787690788644,-0.18384416048610475,-1,-1
206978,43.70246603407559,3.449476975653744,-0.18384416048610475,-1,-1
206981,43.70516108258801,3.449171570231174,-0.4838441604861048,-1,-1
206983,43.70785612398847,3.44886612708277,-1.1838441604861045,-1,-1
206984,43.70875446954176,3.4487643043153327,-1.6838441604861045,-1,-1
206986,43.71055115827827,3.448560646202068,-1.1838441604861045,-1,-1
206987,43.71144950146162,3.448458810855759,-0.3838441604861047,-1,-1
207444,43.63875974513469,3.4579265827500913,-0.5838441604861047,-1,-1
207453,43.652235780893456,3.456403917745937,-1.0838441604861049,-1,23
207454,43.65313417693196,3.4563023733393092,-1.2838441604861046,-1,-1
207455,43.654032572177556,3.4562008247555354,-1.0838441604861049,-1,23
207456,43.654930966630275,3.45609927199438,-4.683844160486105,-1,-1
207459,43.66301648103402,3.4551851091224877,-0.3838441604861047,-1,24
207460,43.663914867560784,3.4550835145744077,-0.5838441604861047,-1,24
207463,43.67289868925749,3.4540673391540397,-0.08384416048610466,-1,-1
207464,43.67379706707112,3.4539656986128002,-0.6838441604861047,-1,-1
207465,43.674695444092954,3.4538640538889305,-1.2838441604861046,-1,61
207468,43.677390570408,3.4535590946191697,-0.08384416048610466,-1,110
207469,43.67828894426303,3.453457433162403,-1.1838441604861045,-1,61
207470,43.679187317326495,3.4533557675218134,-1.2838441604861046,-1,61
207471,43.681882431767875,3.4530507454947306,-0.8838441604861047,-1,-1
207472,43.682780801665494,3.452949063116468,-0.4838441604861048,-1,112
207473,43.68367917077177,3.4528473765531875,-1.8838441604861047,-1,-1
207474,43.68457753908675,3.452745685804657,-1.2838441604861046,-1,-1
207479,43.68906936879393,3.4522371692748166,-0.08384416048610466,3,-1
207481,43.690866095139384,3.452033733357738,-0.08384416048610466,3,108
207485,43.69445953833975,3.4516268112756765,-0.08384416048610466,3,108
207486,43.69535789716291,3.4515250702854523,-0.18384416048610475,3,108
207488,43.69715461243724,3.4513215757396813,-0.8838441604861047,-1,-1
207489,43.69805296888851,3.4512198221836576,-1.5838441604861049,-1,101
207490,43.69895132454925,3.451118064438555,-2.2838441604861046,-1,-1
207491,43.699849679419486,3.451016302504132,-2.483844160486105,-1,-1
207492,43.70074803349931,3.450914536380156,-2.083844160486105,-1,-1
207493,43.701646386788724,3.45081276606638,-0.9838441604861048,-1,105
207494,43.7025447392878,3.450710991562572,-0.3838441604861047,-1,103
207497,43.70523979204342,3.450405642908532,-1.3838441604861047,-1,-1
207499,43.70703648992964,3.4502020561846094,-0.18384416048610475,-1,103
207500,43.70793483768765,3.4501002565355616,-0.18384416048610475,-1,103
207941,43.638838335310766,3.4591592601340175,-1.5838441604861049,-1,1
207950,43.650517594945974,3.457839916755515,-1.0838441604861049,-1,-1
207952,43.65321278967239,3.4575353527020276,-0.5838441604861047,-1,23
207953,43.65411118632877,3.4574338229984214,-1.1838441604861045,-1,23
207962,43.66579027073414,3.4561135566926406,-0.3838441604861047,-1,24
207963,43.66668865629565,3.4560119684947046,-1.0838441604861049,-1,-1
207964,43.66848542504228,3.4558087795587342,-0.2838441604861046,-1,-1
207965,43.671180572222035,3.455503964800946,-1.1838441604861045,-1,-1
207966,43.67297733304898,3.4553007340570843,-1.3838441604861047,-1,-1
207967,43.67387571227471,3.4551991124128363,-1.9838441604861048,-1,41
207968,43.67477409070871,3.455097486586724,-0.18384416048610475,-1,110
207969,43.67567246835099,3.454995856578513,-0.18384416048610475,-1,110
207970,43.6765708452016,3.4548942223879613,-0.2838441604861046,-1,110
207971,43.677469221260615,3.4547925840148306,-0.08384416048610466,-1,110
207973,43.67926597100396,3.454589294719877,-1.2838441604861046,-1,-1
207974,43.68285946099341,3.454182665928525,-1.1838441604861045,-1,-1
207975,43.68375783151245,3.4540809982706597,-0.5838441604861047,-1,-1
207976,43.684656201240244,3.4539793264283034,-1.0838441604861049,-1,-1
207977,43.685554570176876,3.453877650401222,-0.7838441604861046,-1,-1
207978,43.68645293832236,3.4537759701891737,-1.3838441604861047,-1,-1
207982,43.69004640299385,3.453369207486537,-0.2838441604861046,3,-1
207985,43.69363985501091,3.4529623778053256,-0.08384416048610466,3,108
207986,43.694538216038275,3.4528606599178278,-0.6838441604861047,4,116
207987,43.69543657627497,3.4527589378429755,-0.6838441604861047,4,116
207988,43.69633493572106,3.4526572115805276,-0.5838441604861047,-1,116
207989,43.69723329437659,3.452555481130244,-0.9838441604861048,-1,-1
207990,43.69813165224158,3.452453746491887,-1.9838441604861048,-1,-1
207991,43.6990300093161,3.4523520076652177,-3.3838441604861047,-1,-1
207992,43.6999283656002,3.452250264649999,-1.9838441604861048,-1,-1
207993,43.700826721093904,3.452148517445988,-0.08384416048610466,-1,-1
207994,43.70172507579729,3.452046766052949,-1.3838441604861047,-1,-1
207996,43.70352178283325,3.4518432506988206,-0.7838441604861046,-1,105
207997,43.70442013516591,3.4517414867372556,-0.8838441604861047,-1,105
207998,43.70531848670844,3.451639718585702,-0.2838441604861046,-1,103
208003,43.71250527060923,3.4508254225050483,-0.5838441604861047,-1,-1
208004,43.71969200396823,3.450010858127374,-0.2838441604861046,-1,-1
208008,43.74843843247178,3.4467499151927723,-0.9838441604861048,-1,-1
208435,43.637120086820566,3.460594816071981,-0.7838441604861046,-1,-1
208436,43.638018499164914,3.4604933803733857,-2.6838441604861045,-1,-1
208437,43.63891691071565,3.4603919405032215,-1.6838441604861045,-1,-1
208449,43.65418978570438,3.4586668242297947,-0.4838441604861048,-1,23
208453,43.65778337004506,3.458260739175893,-0.8838441604861047,-1,-1
208465,43.67485272254289,3.4563309222773486,-0.2838441604861046,-1,110
208467,43.67754785733086,3.4560260764038846,-0.08384416048610466,-1,110
208468,43.67844623401043,3.455924452748946,-0.3838441604861047,-1,-1
208469,43.68473484860932,3.4552129700468615,-1.7838441604861046,-1,-1
208470,43.68563321895854,3.4551113129269115,-1.3838441604861047,-1,-1
208471,43.687429957283854,3.4549079861341734,-0.9838441604861048,-1,-1
208474,43.690125058839534,3.4546029645593808,-0.08384416048610466,3,108
208475,43.69102342444301,3.4545012823306442,-0.7838441604861046,4,116
208477,43.6937185165089,3.4541962105296795,-0.08384416048610466,3,108
208479,43.69551524059947,3.4539928083976785,-0.4838441604861048,-1,116
208480,43.69641360145891,3.453891101051555,-0.3838441604861047,-1,108
208481,43.69731196152782,3.453789389518365,-0.18384416048610475,-1,-1
208482,43.69821032080627,3.453687673797865,-1.3838441604861047,-1,-1
208483,43.69910867929434,3.453585953889822,-4.083844160486105,-1,-1
208484,43.700007036992005,3.4534842297939927,-2.6838441604861045,-1,-1
208485,43.70090539389936,3.4533825015101387,-2.1838441604861045,-1,89
208486,43.70180375001645,3.453280769038023,-0.9838441604861048,-1,105
208487,43.70270210534331,3.453179032377403,-1.0838441604861049,-1,105
208488,43.70360045987999,3.4530772915280408,-0.7838441604861046,-1,105
208489,43.70449881362654,3.4529755464896996,-0.8838441604861047,-1,105
208490,43.70539716658303,3.452873797262139,-0.6838441604861047,-1,105
208491,43.70629551874946,3.4527720438451177,-0.7838441604861046,-1,105
208492,43.70719387012591,3.452670286238398,-1.1838441604861045,-1,-1
208493,43.70809222071243,3.452568524441741,-1.6838441604861045,-1,-1
208494,43.70899057050905,3.4524667584549054,-0.8838441604861047,-1,-1
208495,43.70988891951582,3.452364988277655,-2.7838441604861046,-1,-1
208496,43.714380652703674,3.4518560745267766,-2.6838441604861045,-1,-1
208497,43.7197707064741,3.451245239691953,-1.4838441604861048,-1,-1
208952,43.64797955731526,3.460610184384476,-1.9838441604861048,-1,-1
208953,43.654268370304344,3.459899828449107,-2.583844160486105,-1,-1
208965,43.66774426736673,3.458376948164532,-0.9838441604861048,-1,-1
208966,43.66864265416672,3.4582753893918223,-4.383844160486104,-1,-1
208967,43.672236193447894,3.4578691125095817,-0.6838441604861047,-1,-1
208968,43.67313457628873,3.4577675328399775,-2.083844160486105,-1,-1
208969,43.67493133959542,3.457564360960256,-0.2838441604861046,-1,110
208970,43.68661022392605,3.4562433360510934,-1.4838441604861048,-1,-1
208971,43.687508594105665,3.4561416894713597,-1.8838441604861047,-1,-1
208972,43.68840696349436,3.45604003870771,-3.9838441604861043,-1,-1
208973,43.689305332092175,3.4559383837599116,-0.6838441604861047,4,-1
208974,43.69020369989917,3.4558367246277233,-0.7838441604861046,4,116
208975,43.691102066915384,3.455735061310905,-1.9838441604861048,-1,-1
208976,43.692000433140834,3.455633393809219,-0.8838441604861047,4,-1
208977,43.69379716321976,3.455430046250288,-0.5838441604861047,4,116
208978,43.69469552707332,3.4553283661925653,-1.5838441604861049,-1,100
208979,43.69559389013632,3.455226681949019,-0.6838441604861047,4,116
208980,43.696492252408845,3.455124993519411,-0.18384416048610475,-1,108
208982,43.698288974582574,3.4549216041010475,-0.3838441604861047,-1,-1
208983,43.69918733448388,3.4548199031118174,-1.0838441604861049,-1,-1
208984,43.70008569359487,3.4547181979355686,-3.3838441604861047,-1,-1
208985,43.70098405191562,3.4546164885720625,-0.2838441604861046,-1,-1
208986,43.701882409446156,3.4545147750210567,-1.0838441604861049,-1,105
208987,43.702780766186514,3.454413057282317,-0.9838441604861048,-1,105
208989,43.704577477296944,3.454209609240675,-0.6838441604861047,-1,105
208990,43.7054758316671,3.454107878937293,-0.18384416048610475,-1,-1
208991,43.706374185247284,3.454006144445216,-0.3838441604861047,-1,-1
208992,43.70727253803754,3.453904405764212,-0.08384416048610466,-1,-1
208993,43.70817089003791,3.4538026628940344,-0.7838441604861046,-1,-1
208994,43.70906924124845,3.453700915834446,-1.5838441604861049,-1,-1
208995,43.70996759166921,3.4535991645852087,-0.2838441604861046,-1,-1
209000,43.736917737277196,3.450544677733586,-0.9838441604861048,-1,-1
209419,43.62829299240417,3.4640738606430825,-0.9838441604861048,-1,-1
209420,43.632785099964224,3.463567037576722,-1.2838441604861046,-1,-1
209422,43.63727718768028,3.4630601102949625,-2.083844160486105,-1,1
209423,43.640870843569424,3.4626544934145005,-0.7838441604861046,-1,-1
209439,43.666026079550555,3.4598133059000302,-0.08384416048610466,-1,24
209440,43.66692446934535,3.4597117743758456,-0.9838441604861048,-1,-1
209443,43.68579047216757,3.4575786469614043,-0.5838441604861047,-1,-1
209444,43.686688844550304,3.4574770234736203,-0.7838441604861046,-1,-1
209445,43.68758721614214,3.4573753958029276,-4.383844160486104,-1,-1
209446,43.68848558694312,3.4572737639490896,-1.9838441604861048,-1,-1
209447,43.68938395695327,3.4571721279118655,-2.083844160486105,-1,-1
209448,43.690282326172664,3.4570704876910163,-0.9838441604861048,-1,116
209449,43.691180694601336,3.4569688432863055,-1.1838441604861045,-1,-1
209450,43.69207906223931,3.456867194697493,-1.0838441604861049,-1,-1
209451,43.69297742908668,3.456765541924339,-2.483844160486105,-1,-1
209452,43.69387579514346,3.4566638849666065,-4.183844160486105,-1,-1
209453,43.69836761357038,3.456155537400886,-0.6838441604861047,-1,-1
209454,43.699265974884696,3.456053855330658,-1.4838441604861048,-1,96
209455,43.700164335408765,3.455952169074179,-5.183844160486105,-1,-1
209456,43.70106269514262,3.455850478631208,-1.6838441604861045,-1,96
209457,43.701961054086325,3.4557487840015058,-1.4838441604861048,-1,96
209458,43.70285941223994,3.455647085184836,-1.0838441604861049,-1,105
209459,43.7037577696035,3.455545382180959,-0.8838441604861047,-1,105
209460,43.704656126177035,3.455443674989631,-3.9838441604861043,-1,-1
209462,43.719029723951124,3.453815790240361,-0.9838441604861048,-1,-1
209468,43.7387930910433,3.4515756964563455,-0.9838441604861048,-1,-1
209901,43.62926993110236,3.465204986182082,-0.4838441604861048,-1,-1
209910,43.65532389668143,3.462264387494764,-0.2838441604861046,-1,-1
209911,43.65622229739326,3.4621629249663637,-0.9838441604861048,-1,23
209924,43.68676745038941,3.4587107138897952,-2.083844160486105,-1,-1
209925,43.68766582339322,3.458609105128335,-0.08384416048610466,-1,-1
209926,43.688564195606205,3.458507492184492,-0.8838441604861047,-1,116
209927,43.689462567028436,3.4584058750580335,-0.7838441604861046,4,116
209928,43.690360937659975,3.4583042537487154,-0.18384416048610475,3,108
209929,43.691259307500836,3.4582026282563,-0.2838441604861046,-1,-1
209930,43.6921576765511,3.458100998580549,-0.6838441604861047,4,116
209931,43.69305604481078,3.457999364721225,-0.9838441604861048,4,116
209932,43.69395441227995,3.4578977266780853,-1.6838441604861045,-1,100
209933,43.69485277895864,3.4577960844508953,-2.7838441604861046,-1,-1
209934,43.695751144846916,3.457694438039412,-1.4838441604861048,-1,-1
209935,43.69664950994481,3.457592787443401,-3.1838441604861045,-1,-1
209936,43.69844623776965,3.457389473696832,-0.6838441604861047,-1,116
209937,43.699344600496715,3.4572878105457967,-0.6838441604861047,-1,-1
209938,43.70024296243359,3.4571861432092756,-2.483844160486105,-1,-1
209939,43.7011413235803,3.45708447168703,-1.6838441604861045,-1,96
209940,43.702039683936945,3.45698279597882,-0.9838441604861048,-1,105
209941,43.70293804350352,3.4568811160844084,-1.7838441604861046,-1,-1
209943,43.704734760266774,3.456677743736019,-0.7838441604861046,-1,105
209944,43.710124891600366,3.4560675261971245,-1.2838441604861046,-1,-1
209949,43.734380130974955,3.453319680613652,-1.1838441604861045,-1,-1
210381,43.65540243836364,3.463497419556502,-0.7838441604861046,-1,23
210392,43.667081604148215,3.462178326578306,-0.2838441604861046,-1,24
210393,43.66977677724449,3.461873820298356,-1.3838441604861047,-1,-1
210394,43.68774441585881,3.459842817447032,-2.483844160486105,-1,-1
210395,43.68864278948357,3.45974122341338,-2.583844160486105,-1,-1
210396,43.68954116231763,3.4596396251978723,-1.1838441604861045,-1,-1
210397,43.69043953436103,3.4595380228002743,-0.4838441604861048,4,-1
210398,43.69133790561384,3.4594364162203437,-0.5838441604861047,4,116
210399,43.6922362760761,3.4593348054578454,-0.4838441604861048,4,116
210400,43.69313464574785,3.459233190512537,-0.18384416048610475,-1,108
210401,43.69403301462914,3.459131571384182,-3.4838441604861043,-1,-1
210402,43.69493138272001,3.45902994807254,-1.4838441604861048,-1,100
210403,43.69582975002052,3.4589283205773755,-1.6838441604861045,-1,100
210404,43.696728116530736,3.458826688898446,-0.4838441604861048,-1,-1
210405,43.69852484718035,3.4586234129883398,-0.8838441604861047,-1,-1
210406,43.69942321131989,3.458521768756688,-2.6838441604861045,-1,-1
210407,43.7003215746693,3.458420120340315,-1.7838441604861046,-1,96
210408,43.701219937228615,3.4583184677389833,-1.8838441604861047,-1,-1
210409,43.70211829899792,3.4582168109524565,-1.4838441604861048,-1,-1
210410,43.70301665997722,3.4581151499804927,-2.083844160486105,-1,89
210412,43.70571173817573,3.4578101419495924,-1.5838441604861049,-1,-1
210414,43.7084068092661,3.457505096241163,-0.9838441604861048,-1,-1
210415,43.70930516471685,3.4574034059644525,-0.7838441604861046,-1,-1
210416,43.710203519377984,3.4573017115003934,-1.5838441604861049,-1,-1
210421,43.73445879693178,3.454554377278708,-2.083844160486105,-1,-1
210422,43.73535712950326,3.4544525654717213,-0.08384416048610466,-1,-1
210866,43.64200481719431,3.466251325509032,-0.3838441604861047,-1,-1
210869,43.65188734322221,3.4651361119355917,-0.2838441604861046,-1,-1
210872,43.65817617348501,3.4644261677976274,-0.18384416048610475,-1,24
210879,43.66446496492757,3.463716019183466,-0.08384416048610466,-1,24
210880,43.66536336053701,3.4636145526847493,-0.3838441604861047,-1,24
210883,43.687822993538894,3.4610765327584754,-1.5838441604861049,-1,-1
210884,43.68872136857516,3.460974957635199,-1.6838441604861045,-1,-1
210885,43.68961974282078,3.4608733783308354,-1.5838441604861049,-1,-1
210886,43.6905181162758,3.4607717948451437,-0.08384416048610466,-1,-1
